dataset,num_blocks,embed_dim,pretrained_source,type,batch_size,update_iters,repeat_idx,data_aug,acc,ece,nll,time_taken
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,0,False,0.9414999485015868,0.0712340027093887,0.4489519298076629,8.575398445129395
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,53,False,0.9408999681472778,0.0708963125944137,0.4487959742546081,8.404088258743286
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,18,False,0.9414999485015868,0.0710332840681076,0.4492362737655639,8.368543148040771
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,20,False,0.9420999884605408,0.0716832876205444,0.4482467770576477,8.454208612442017
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,16,False,0.9417999982833862,0.0716457664966583,0.4486280083656311,8.330960273742676
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,76,False,0.9413999915122986,0.0711846649646759,0.4480385482311249,8.326144695281982
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,25,False,0.9414999485015868,0.0708502829074859,0.447968453168869,8.464605569839478
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,32,False,0.94159996509552,0.0712821781635284,0.4487296640872955,8.54410696029663
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,42,False,0.9412999749183656,0.0711970329284668,0.4484750032424927,8.50314211845398
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,82,False,0.94159996509552,0.0710946768522262,0.4482051730155945,8.415780067443848
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,92,False,0.9418999552726746,0.0718045979738235,0.4491198062896728,8.388663291931152
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,39,False,0.9414999485015868,0.0711128264665603,0.4480184018611908,8.536347389221191
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,7,False,0.9412999749183656,0.0713222101330757,0.4490624964237213,8.464589595794678
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,41,False,0.9409999847412108,0.0706565827131271,0.4483028352260589,8.468176364898682
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,63,False,0.9416999816894532,0.071747213602066,0.4492515921592712,8.51828932762146
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,80,False,0.9416999816894532,0.0713646337389946,0.447832316160202,8.548177480697632
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,62,False,0.9411999583244324,0.0709384083747863,0.4488239586353302,8.59173321723938
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,6,False,0.9414999485015868,0.0714267939329147,0.4492682516574859,8.403039693832397
cifar10,12,1024,in21k_cifar,ibprobit,8192,2,21,False,0.9414999485015868,0.0710115134716034,0.4482063353061676,8.535147190093994
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,88,False,0.9418999552726746,0.0141947884112596,0.317521333694458,8.45389175415039
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,73,False,0.9416999816894532,0.0146525148302316,0.3176235258579254,8.44153904914856
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,90,False,0.9417999982833862,0.0133492294698953,0.3187475204467773,8.304916620254517
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,93,False,0.9414999485015868,0.0129027813673019,0.3170962333679199,8.437614440917969
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,87,False,0.94159996509552,0.0147354872897267,0.3189053535461426,8.377958536148071
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,13,False,0.94269996881485,0.014373805373907,0.3185257315635681,8.487566709518433
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,0,False,0.941100001335144,0.0134369395673275,0.3175781667232513,8.57438039779663
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,53,False,0.94159996509552,0.0142685566097497,0.3183627724647522,8.418327569961548
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,18,False,0.9420999884605408,0.0151570755988359,0.3181309401988983,8.377243280410767
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,20,False,0.94159996509552,0.0134048499166965,0.3166441321372986,8.536739826202393
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,16,False,0.9418999552726746,0.0137135051190853,0.3192808926105499,8.439061641693115
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,76,False,0.94159996509552,0.0139714386314153,0.3177204430103302,8.439414501190186
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,25,False,0.9417999982833862,0.0142283784225583,0.3181348741054535,8.476590156555176
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,32,False,0.9414999485015868,0.0121880630031228,0.3177670240402221,8.390393733978271
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,42,False,0.9417999982833862,0.0139233712106943,0.3177431523799896,8.331235647201538
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,82,False,0.941100001335144,0.0130226323381066,0.3195172250270843,8.531803607940674
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,92,False,0.9413999915122986,0.0145038357004523,0.3184743225574493,8.41485047340393
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,39,False,0.9417999982833862,0.0156038105487823,0.3182531595230102,8.50866436958313
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,7,False,0.9414999485015868,0.0137962941080331,0.3179687559604645,8.603085994720459
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,41,False,0.9417999982833862,0.0142460577189922,0.3182635605335235,8.30528998374939
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,63,False,0.942200005054474,0.0135958045721054,0.317807525396347,8.373810291290283
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,80,False,0.9414999485015868,0.0141841992735862,0.3182079493999481,8.483327150344849
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,62,False,0.9418999552726746,0.0131287705153226,0.3175812661647796,8.292569160461426
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,6,False,0.9420999884605408,0.013723250478506,0.318976491689682,8.559803009033203
cifar10,12,1024,in21k_cifar,ibprobit,8192,4,21,False,0.9418999552726746,0.0141964238137006,0.3181388676166534,8.651302099227905
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,88,False,0.941100001335144,0.0190061330795288,0.2516442239284515,8.397323846817017
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,73,False,0.9417999982833862,0.0180806349962949,0.2518599927425384,8.487596988677979
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,90,False,0.9408999681472778,0.0190779566764831,0.2520830333232879,8.61992859840393
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,93,False,0.9413999915122986,0.0195862147957086,0.2527189254760742,8.45972752571106
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,87,False,0.9405999779701232,0.0192210935056209,0.2517157196998596,8.661540985107422
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,13,False,0.9411999583244324,0.0192905068397521,0.2509739100933075,8.606824398040771
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,0,False,0.94159996509552,0.0184198301285505,0.252148687839508,8.346161842346191
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,53,False,0.9423999786376952,0.0177555494010448,0.2512292563915252,8.543290138244629
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,18,False,0.9408999681472778,0.0190673023462295,0.2520729601383209,8.378356456756592
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,20,False,0.9419999718666076,0.0190818291157484,0.2506792545318603,8.377652168273926
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,16,False,0.9414999485015868,0.0196769032627344,0.2500783503055572,8.401813268661499
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,76,False,0.9411999583244324,0.0194797664880752,0.2523585855960846,8.505661249160767
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,25,False,0.9418999552726746,0.0198104288429021,0.2533347010612488,8.547183275222778
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,32,False,0.94159996509552,0.0198662765324115,0.2497628778219223,8.411791563034058
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,42,False,0.9416999816894532,0.0191492065787315,0.2517166435718536,8.324453592300415
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,82,False,0.94159996509552,0.0196380782872438,0.2504430711269378,8.55726957321167
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,92,False,0.94159996509552,0.018844436854124,0.2508703172206878,8.427613735198975
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,39,False,0.9414999485015868,0.0193747915327548,0.2516435980796814,8.437833547592163
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,7,False,0.94159996509552,0.0184471495449543,0.2505755424499511,8.548624992370605
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,41,False,0.9417999982833862,0.0189458467066288,0.2519495785236358,8.312700748443604
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,63,False,0.9404999613761902,0.0206490978598594,0.2524431049823761,8.388301610946655
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,80,False,0.9408999681472778,0.0190304331481456,0.2520092725753784,8.545960426330566
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,62,False,0.9422999620437622,0.0185785293579101,0.2515638470649719,8.381729364395142
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,6,False,0.9411999583244324,0.0188819095492362,0.2510979473590851,8.4745454788208
cifar10,12,1024,in21k_cifar,ibprobit,8192,8,21,False,0.9418999552726746,0.0200987048447132,0.2512381374835968,8.434935808181763
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,88,False,0.939799964427948,0.0313186980783939,0.2228312194347381,8.568756580352783
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,73,False,0.9418999552726746,0.0302248243242502,0.222239539027214,8.56618070602417
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,90,False,0.9412999749183656,0.0295389257371425,0.2234538346529007,8.563965797424316
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,93,False,0.9416999816894532,0.0304340533912181,0.2242345213890075,8.53377628326416
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,87,False,0.9417999982833862,0.0298776440322399,0.222941055893898,8.548058986663818
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,13,False,0.9413999915122986,0.0298472177237272,0.2219308018684387,8.443228960037231
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,0,False,0.941100001335144,0.0301144383847713,0.2215780168771743,8.525776386260986
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,53,False,0.9411999583244324,0.0303273387253284,0.2220617681741714,8.368212461471558
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,18,False,0.9407999515533448,0.0308076776564121,0.2243494838476181,8.605538368225098
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,20,False,0.9413999915122986,0.0297833904623985,0.22300785779953,8.343347311019897
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,16,False,0.94159996509552,0.0301184765994548,0.2222924530506134,8.570475816726685
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,76,False,0.9424999952316284,0.0296541340649127,0.2204262912273407,8.371237993240356
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,25,False,0.9404999613761902,0.0304558500647544,0.2205455005168914,8.650822639465332
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,32,False,0.9411999583244324,0.0299157425761222,0.2235623896121978,8.41410231590271
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,42,False,0.9416999816894532,0.0292542912065982,0.2233938425779342,8.410402059555054
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,82,False,0.9408999681472778,0.030833501368761,0.2238194495439529,8.518708944320679
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,92,False,0.941100001335144,0.0295031890273094,0.2211188226938247,8.53054928779602
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,39,False,0.9405999779701232,0.0307282414287328,0.2228163033723831,8.525755643844604
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,7,False,0.9414999485015868,0.0307966955006122,0.2226146608591079,8.410607814788818
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,41,False,0.9407999515533448,0.0308813340961933,0.2231455445289611,8.513928651809692
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,63,False,0.9412999749183656,0.0300282053649425,0.2218829542398452,8.603979110717773
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,80,False,0.9408999681472778,0.0307474732398986,0.2218041867017746,8.473653316497803
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,62,False,0.9414999485015868,0.0302887149155139,0.2221244126558303,8.454212427139282
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,6,False,0.9409999847412108,0.030502438545227,0.2242642492055893,8.40590786933899
cifar10,12,1024,in21k_cifar,ibprobit,8192,16,21,False,0.9413999915122986,0.0316156819462776,0.2240664958953857,8.672879219055176
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,88,False,0.9412999749183656,0.0351813659071922,0.2200555652379989,8.687098979949951
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,73,False,0.9412999749183656,0.0365942046046257,0.2209997922182083,8.5813307762146
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,90,False,0.9414999485015868,0.0375809371471405,0.2212136387825012,8.61962342262268
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,93,False,0.9411999583244324,0.0368783921003341,0.2224840223789215,8.405716180801392
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,87,False,0.940400004386902,0.0371015593409538,0.2235929369926452,8.509830236434937
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,13,False,0.941100001335144,0.0370264425873756,0.2200935035943985,8.411476850509644
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,0,False,0.9412999749183656,0.0360791087150573,0.2191031128168106,8.582216501235962
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,53,False,0.9414999485015868,0.0362448543310165,0.2189429700374603,8.59524655342102
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,18,False,0.9402999877929688,0.0371601581573486,0.2187622487545013,8.592654943466187
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,20,False,0.9411999583244324,0.0360509604215621,0.2175943851470947,8.479271173477173
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,16,False,0.9413999915122986,0.0363931432366371,0.2217624485492706,8.48329782485962
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,76,False,0.9411999583244324,0.0358550399541854,0.2176404744386673,8.50535774230957
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,25,False,0.9405999779701232,0.0370453931391239,0.2212076187133789,8.61959171295166
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,32,False,0.94159996509552,0.0358147844672203,0.2185010462999344,8.684995174407959
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,42,False,0.9420999884605408,0.03568135201931,0.217965766787529,8.659790277481079
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,82,False,0.9412999749183656,0.0358975604176521,0.2186199873685836,8.593429327011108
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,92,False,0.9399999976158142,0.0376940257847309,0.2209735512733459,8.48858094215393
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,39,False,0.9395999908447266,0.0385847315192222,0.218329831957817,8.507617235183716
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,7,False,0.941100001335144,0.037709891796112,0.2249129265546798,8.566409587860107
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,41,False,0.941100001335144,0.0360676012933254,0.2171913534402847,8.521569967269897
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,63,False,0.941100001335144,0.0368154160678386,0.2191859036684036,8.654390573501587
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,80,False,0.9405999779701232,0.0373887568712234,0.2221005856990814,8.522815704345703
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,62,False,0.9407999515533448,0.0370658338069915,0.2208703011274337,8.687605142593384
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,6,False,0.941100001335144,0.0371244698762893,0.2214810252189636,8.457953691482544
cifar10,12,1024,in21k_cifar,ibprobit,8192,32,21,False,0.9404999613761902,0.0370907336473465,0.2198940813541412,8.713830709457397
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,88,False,0.94159996509552,0.0412323325872421,0.2430923581123352,8.686692237854004
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,73,False,0.9405999779701232,0.0409594997763633,0.2373503595590591,8.397117614746094
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,90,False,0.9413999915122986,0.0408810228109359,0.2435645908117294,8.721561431884766
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,93,False,0.9404999613761902,0.0412660390138626,0.2366022914648056,8.6429283618927
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,87,False,0.9402999877929688,0.0413100905716419,0.2459614723920822,8.59327483177185
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,13,False,0.9420999884605408,0.039403136819601,0.2382146418094635,8.584909677505493
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,0,False,0.9414999485015868,0.0402303636074066,0.2382887452840805,8.535498142242432
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,53,False,0.94159996509552,0.0407729782164096,0.2417355477809906,8.60762882232666
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,18,False,0.9411999583244324,0.0419200733304023,0.2384435981512069,8.62232494354248
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,20,False,0.9407999515533448,0.041407112032175,0.2399653792381286,8.533029556274414
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,16,False,0.9400999546051024,0.0417287871241569,0.2461273372173309,8.50437593460083
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,76,False,0.9402999877929688,0.0412665046751499,0.2351521402597427,8.389797449111938
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,25,False,0.9417999982833862,0.04022166877985,0.2377181649208068,8.79505729675293
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,32,False,0.9401999711990356,0.0419709868729114,0.2398346662521362,8.45155644416809
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,42,False,0.9402999877929688,0.0409976914525032,0.2423203587532043,8.464841842651367
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,82,False,0.9405999779701232,0.0417532101273536,0.2475440800189972,8.607242107391357
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,92,False,0.9399999976158142,0.0430070310831069,0.2524246871471405,8.678375959396362
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,39,False,0.9419999718666076,0.0401600301265716,0.2411333918571472,8.424890518188477
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,7,False,0.9394999742507936,0.042571660131216,0.2334517538547516,8.533772945404053
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,41,False,0.9408999681472778,0.0406381338834762,0.2400517463684082,8.658251523971558
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,63,False,0.9417999982833862,0.0394300669431686,0.2360160648822784,8.57639217376709
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,80,False,0.9413999915122986,0.0407466888427734,0.2369304150342941,8.32450819015503
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,62,False,0.9413999915122986,0.0409154929220676,0.2374258786439895,8.603172302246094
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,6,False,0.9418999552726746,0.0396703481674194,0.2369787544012069,8.590944290161133
cifar10,12,1024,in21k_cifar,ibprobit,8192,64,21,False,0.9404999613761902,0.0408186689019203,0.2350746095180511,8.54887342453003
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,88,False,0.9416999816894532,0.1019166409969329,0.5007931590080261,8.051228284835815
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,73,False,0.9417999982833862,0.1022267416119575,0.5012158155441284,8.315463781356812
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,90,False,0.9418999552726746,0.1023738533258438,0.5006744265556335,8.161339282989502
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,93,False,0.9419999718666076,0.1028046309947967,0.5016404986381531,8.18410611152649
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,87,False,0.9414999485015868,0.1020413786172866,0.5007352828979492,8.263560771942139
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,13,False,0.9413999915122986,0.1018338948488235,0.5004024505615234,8.234649181365967
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,0,False,0.9412999749183656,0.1017573177814483,0.5004264712333679,8.317901372909546
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,53,False,0.94159996509552,0.1021282598376274,0.5006076097488403,8.200222969055176
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,18,False,0.94159996509552,0.1021898835897445,0.50087970495224,8.262348890304565
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,20,False,0.9414999485015868,0.1019952297210693,0.499824583530426,8.294386863708496
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,16,False,0.9416999816894532,0.1021476611495018,0.4996818602085113,8.165144681930542
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,76,False,0.94159996509552,0.1022950634360313,0.5003246665000916,8.292832612991333
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,25,False,0.9414999485015868,0.1017545610666275,0.5001553893089294,8.216453790664673
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,32,False,0.9413999915122986,0.1015987172722816,0.4993718266487121,8.319231271743774
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,42,False,0.9412999749183656,0.1017994731664657,0.500464141368866,8.212672710418701
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,82,False,0.9413999915122986,0.1017243862152099,0.5000543594360352,8.265270233154297
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,92,False,0.9414999485015868,0.10181525349617,0.5004143714904785,8.281153202056885
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,39,False,0.94159996509552,0.1023519337177276,0.5015126466751099,8.116352558135986
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,7,False,0.9414999485015868,0.1020076274871826,0.4998348653316498,8.1630380153656
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,41,False,0.9413999915122986,0.1018510162830352,0.5004562139511108,8.25379467010498
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,63,False,0.9414999485015868,0.101682998239994,0.4996138513088226,8.176884889602661
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,80,False,0.9412999749183656,0.1019644066691398,0.5009315013885498,8.219185590744019
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,62,False,0.9414999485015868,0.1018145605921745,0.5001758933067322,28.72260451316833
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,6,False,0.9414999485015868,0.101822406053543,0.4996168315410614,8.288255453109741
cifar10,12,1024,in21k_cifar,ibprobit,16384,2,21,False,0.9411999583244324,0.1017469763755798,0.4997031986713409,8.153176069259644
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,88,False,0.94159996509552,0.0198650602251291,0.3387266397476196,8.330747365951538
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,73,False,0.9418999552726746,0.0208386275917291,0.3389093279838562,8.276031970977783
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,90,False,0.9413999915122986,0.0195359028875827,0.3387348651885986,8.16492247581482
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,93,False,0.9418999552726746,0.0190379228442907,0.3398837745189667,8.296348094940186
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,87,False,0.942200005054474,0.0201441384851932,0.3380428552627563,8.225253343582153
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,13,False,0.9413999915122986,0.0190770495682954,0.3403457403182983,8.153063297271729
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,0,False,0.94159996509552,0.0183297879993915,0.3380410373210907,8.305460214614868
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,53,False,0.9418999552726746,0.019535981118679,0.3383750021457672,8.028541326522827
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,18,False,0.942200005054474,0.0204733200371265,0.3377518653869629,8.291482925415039
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,20,False,0.9416999816894532,0.0191006362438201,0.339051753282547,8.20749807357788
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,16,False,0.9413999915122986,0.0185943506658077,0.3395411670207977,8.076605319976807
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,76,False,0.9417999982833862,0.019281692802906,0.3375615775585174,8.183038234710693
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,25,False,0.9413999915122986,0.0183756276965141,0.3388479351997375,8.293243646621704
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,32,False,0.9420999884605408,0.019189778715372,0.3381239771842956,8.080095529556274
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,42,False,0.9414999485015868,0.0187822729349136,0.3407500982284546,8.263056993484497
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,82,False,0.9413999915122986,0.0180524885654449,0.3370178639888763,8.093210458755493
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,92,False,0.9412999749183656,0.0184202902019023,0.3375806212425232,8.12840223312378
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,39,False,0.941100001335144,0.0178047716617584,0.3391147255897522,8.160444259643555
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,7,False,0.9409999847412108,0.0204842388629913,0.3388342261314392,8.149157524108887
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,41,False,0.9416999816894532,0.0201593562960624,0.3397478461265564,8.183042049407959
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,63,False,0.9409999847412108,0.0189114920794963,0.3385462462902069,8.280356168746948
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,80,False,0.9417999982833862,0.0206240192055702,0.3383032381534576,8.126670122146606
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,62,False,0.9408999681472778,0.0187116768211126,0.3390602469444275,8.143176794052124
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,6,False,0.9413999915122986,0.0200553797185421,0.3379364609718323,8.240363836288452
cifar10,12,1024,in21k_cifar,ibprobit,16384,4,21,False,0.9419999718666076,0.0190336629748344,0.3396595120429992,8.319079399108887
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,88,False,0.9412999749183656,0.0162369087338447,0.2564581930637359,8.142639636993408
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,73,False,0.9420999884605408,0.0167841576039791,0.2582061886787414,8.082201719284058
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,90,False,0.9420999884605408,0.0167072266340255,0.2578318417072296,8.194298028945923
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,93,False,0.9417999982833862,0.0171616375446319,0.2605507671833038,8.090696573257446
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,87,False,0.9419999718666076,0.0165264308452606,0.2600741982460022,8.159109592437744
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,13,False,0.94159996509552,0.0167039074003696,0.2596878707408905,8.256001710891724
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,0,False,0.9417999982833862,0.0189892072230577,0.2556418180465698,8.213141202926636
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,53,False,0.9414999485015868,0.0172343552112579,0.2580353915691376,8.243772745132446
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,18,False,0.9412999749183656,0.0177715010941028,0.2577997148036957,8.180786848068237
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,20,False,0.9418999552726746,0.0171058885753154,0.258260428905487,8.148987293243408
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,16,False,0.9419999718666076,0.0168002247810363,0.2572160363197326,8.224886417388916
cifar10,12,1024,in21k_cifar,ibprobit,16384,8,76,False,0.9413999915122986,0.0171360541135072,0.2578934133052826,8.133777618408203
